threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,brier,experiment,model
0.14999999999999997,0.9809575625680087,0.5725190839694656,0.8426966292134831,0.6818181818181818,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.15999999999999998,0.9815016322089227,0.5826771653543307,0.8314606741573034,0.6851851851851852,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.16999999999999998,0.9817736670293797,0.5887096774193549,0.8202247191011236,0.6854460093896714,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.17999999999999997,0.9820457018498367,0.5982905982905983,0.7865168539325843,0.6796116504854369,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.18999999999999995,0.9831338411316648,0.6194690265486725,0.7865168539325843,0.693069306930693,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.19999999999999996,0.984221980413493,0.6448598130841121,0.7752808988764045,0.7040816326530612,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.20999999999999996,0.984766050054407,0.6571428571428571,0.7752808988764045,0.711340206185567,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.21999999999999995,0.983949945593036,0.6470588235294118,0.7415730337078652,0.6910994764397905,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.22999999999999995,0.98449401523395,0.6632653061224489,0.7303370786516854,0.6951871657754011,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.23999999999999994,0.984766050054407,0.6736842105263158,0.7191011235955056,0.6956521739130435,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.24999999999999992,0.985310119695321,0.6881720430107527,0.7191011235955056,0.7032967032967034,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.2599999999999999,0.985310119695321,0.6881720430107527,0.7191011235955056,0.7032967032967034,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.2699999999999999,0.985310119695321,0.6881720430107527,0.7191011235955056,0.7032967032967034,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.2799999999999999,0.985310119695321,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.2899999999999999,0.985854189336235,0.7126436781609196,0.6966292134831461,0.7045454545454546,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.29999999999999993,0.985582154515778,0.7142857142857143,0.6741573033707865,0.6936416184971098,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.30999999999999994,0.985854189336235,0.7283950617283951,0.6629213483146067,0.6941176470588235,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3199999999999999,0.985582154515778,0.7307692307692307,0.6404494382022472,0.6826347305389222,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.32999999999999985,0.9866702937976061,0.7857142857142857,0.6179775280898876,0.6918238993710691,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.33999999999999986,0.9863982589771491,0.782608695652174,0.6067415730337079,0.6835443037974683,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.34999999999999987,0.986126224156692,0.8064516129032258,0.5617977528089888,0.6622516556291391,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3599999999999999,0.985582154515778,0.8,0.5393258426966292,0.6442953020134228,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3699999999999999,0.985310119695321,0.7966101694915254,0.5280898876404494,0.6351351351351351,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3799999999999999,0.985310119695321,0.7966101694915254,0.5280898876404494,0.6351351351351351,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3899999999999999,0.985310119695321,0.7966101694915254,0.5280898876404494,0.6351351351351351,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.3999999999999998,0.985310119695321,0.7966101694915254,0.5280898876404494,0.6351351351351351,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.4099999999999998,0.985038084874864,0.8035714285714286,0.5056179775280899,0.6206896551724138,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
